Chresta_speciosa 817.911
Vernonanthura_patens 1174.32
Lychnophora_granmogolensis 1437.8
Paralychnophora_harleyi 1237.91
Albertinia_brasiliensis 1436.52
Centratherum_punctatum 2010.1
Chresta_hatschbachii 955.1
Moquinia_racemosa 1634.78
Chresta_sphaerocephala 1648.18
Chronopappus_bifrons 1740.42
Chresta_martii 1291.22
Eremanthus_auriculatus 896.545
Lychnophora_brunioides 1716.05
Allocephalus_gamolepis 689.833
Distephanus_ambongensis 1135
Centrapalus_pauciflorus 1647.15
Piptolepis_ericoides 1787.74
Chresta_exsucca 1022.91
Chresta_pacourinoides 1180.42
Soaresia_velutina 1129.26
Lepidaploa_opposita 1575.75
Elephantopus_mollis 2125.04
Stilpnopappus_speciosus 1342.15
Heterocypsela_andersonii 1369.89
Chresta_angustifolia 763.66
Lychnophorella_santosii 1186.43
Maschalostachys_mellosilvae 1311.82
Eremanthus_crotonoides 1867.11
Pseudostifftia_kingii 1190.45
Lychnophorella_leucodendron 1131
Chresta_pycnocephala 1580.25
Elephantopus_tomentosus 7220.44
Lychnophora_haplopappa 1211.33
Stokesia_laevis 6831.75
Baccharoides_anthelmintica 1625.2
Chresta_subverticillata 936.375
Hololepis_pedunculata 1845.68
Chresta_harleyi 1239.07
Chresta_plantaginifolia 1692.83
Gymnanthemum_amygdalinum 2039.54
Cyrtocymura_scorpioides 1960.34
Minasia_pereirae 1718.96
Vernonia_missurica 9055.45
Vernonia_gigantea 8267.34
Chresta_souzae 776.667
Lessingianthus_durus 1179.92
Chresta_artemisiifolia 959.857
Stilpnopappus_tomentosus 1241.21
Heterocoma_ekmaniana 744.25
Lychnophora_hatschbachii 1642.31
Chresta_heteropappa 487
Eremanthus_incanus 1715.73
Vernoniastrum_ambiguum 1700.2
Chresta_filicifolia 1524.11
Eremanthus_erythropappus 1928.03
Chresta_curumbensis 988.419
Lychnophorella_morii 1189.48
Lessingianthus_monocephalus 902.508
Munnozia_gigantea 1363.32
Gorceixia_decurrens 1559.69
Chresta_scapigera 1444.02
