Centratherum_punctatum 64.1845
Elephantopus_mollis 61.5504
Chresta_heteropappa 59.25
Lychnophora_hatschbachii 59.375
Stilpnopappus_speciosus 68.9122
Elephantopus_tomentosus 39.125
Chresta_filicifolia 58.6667
Albertinia_brasiliensis 66.2321
Chresta_artemisiifolia 64.4286
Chronopappus_bifrons 61.5484
Chresta_plantaginifolia 65.3231
Piptolepis_ericoides 64.7955
Chresta_speciosa 68.6337
Baccharoides_anthelmintica 59.25
Pseudostifftia_kingii 70.4717
Chresta_angustifolia 68.1915
Lychnophora_haplopappa 43.3333
Paralychnophora_harleyi 71.1848
Cyrtocymura_scorpioides 63.9394
Chresta_pacourinoides 72.1939
Distephanus_ambongensis 54.6
Lessingianthus_monocephalus 69.7302
Lychnophorella_leucodendron 67.95
Chresta_souzae 66.625
Stilpnopappus_tomentosus 70.8692
Gorceixia_decurrens 66.1111
Chresta_sphaerocephala 66.9955
Heterocypsela_andersonii 60.4444
Chresta_curumbensis 69.2687
Eremanthus_incanus 66.0655
Stokesia_laevis 39.75
Lessingianthus_durus 69.187
Hololepis_pedunculata 64.9113
Lychnophora_granmogolensis 68.97
Lychnophora_brunioides 62.2727
Chresta_hatschbachii 64.9
Eremanthus_auriculatus 63.2727
Lychnophorella_santosii 70.3934
Lychnophorella_morii 68.8696
Minasia_pereirae 61.94
Maschalostachys_mellosilvae 67.8235
Vernoniastrum_ambiguum 65.1638
Chresta_scapigera 68.0109
Munnozia_gigantea 67.76
Centrapalus_pauciflorus 60.9231
Chresta_pycnocephala 66.6389
Chresta_harleyi 71.1053
Gymnanthemum_amygdalinum 61.6454
Vernonia_missurica 26.2727
Eremanthus_erythropappus 63.5346
Chresta_exsucca 69.0806
Eremanthus_crotonoides 63.6237
Vernonanthura_patens 73.2376
Chresta_martii 73.2448
Heterocoma_ekmaniana 66.8333
Lepidaploa_opposita 59.1667
Soaresia_velutina 67.6154
Chresta_subverticillata 63.625
Allocephalus_gamolepis 59
Moquinia_racemosa 66.0987
Vernonia_gigantea 34.1414
